time,tweet,cleaned_tweets,nltk_polarity
2022-05-27 15:41:22+00:00,@whaleeverything @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/vqliginsxu,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 15:47:50+00:00,@altcoindailyio @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/xvsof9rkbe,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 15:54:07+00:00,@mattwallace888 @dogsofelon 🐶🐶🐶 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/zawcqcx606,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 15:56:45+00:00,@z_humphries @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/qfcbjn9n3a,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 15:59:31+00:00,@coindesk @tesla @elonmusk @spacex @nelwang @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/ivww0ks6gw,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:05:27+00:00,@1goonrich @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/wz9xhxdn9z,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:09:08+00:00,@1goonrich @dogsofelon 🐶🐶🐶 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/hizcbk71cs,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:14:34+00:00,@altcoindailyio @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/fksuceb0tt,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:14:38+00:00,@altcoindailyio @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/smvehpl6n2,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:18:09+00:00,@altgemhunter @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/9qrj1yqyfs,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:18:14+00:00,@altgemhunter @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/bluypdgtjr,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:20:54+00:00,@snoopdogg @dogsofelon 🐶🐶🐶 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/rnvtqhnmai,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:25:11+00:00,@mrbigwhalereal @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/szkimsxigk,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:25:15+00:00,@mrbigwhalereal @dogsofelon 🐶🐶🐶 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/5nnpgabv1s,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:39:14+00:00,@rodrigo_hodl @dogsofelon 🐶🐶🐶 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/rpzfzg3ggs,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:42:25+00:00,"🧵 we've reached an agreement with @thelandvault to build on our @thesandboxgame lands the very own planet crypto! 👾🎉 landvault is not just any builder, it's the largest developer in sandbox. read more details in our medium post: https://t.co/5nf9ecigiy 1/3. ⬇️ https://t.co/op98aryaw7",ve reached agreement build lands planet crypto landvault builder s largest developer sandbox read details medium post  ,0.5574
2022-05-27 16:44:45+00:00,@elonmusk @madhusudhanv96 @ppathole @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/n4azpup6wt,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:46:58+00:00,@elonmusk @occupymars42069 @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/eezt9z1bxm,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 16:51:34+00:00,@elonmusk @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/ln0tz1wowd,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 17:22:09+00:00,@crypdoebags @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/pkq9kwpe3k,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 17:33:47+00:00,strong #metaverse projects of 2022 apecoin $ape sandbox $sand decentraland $mana highstreet $high floki inu $floki metahero $hero terra virtua kolect $tvk star atlas $atlas enjin $enj epik prime $epik #cryptocurrency #crypto #bitcoin,strong metaverse projects  apecoin ape sandbox sand decentraland mana highstreet high floki inu floki metahero hero terra virtua kolect tvk star atlas atlas enjin enj epik prime epik cryptocurrency crypto bitcoin,0.7845
2022-05-27 17:40:57+00:00,@dogsofelon @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/0dnhqqporz,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 17:45:23+00:00,@dogsofelon @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/qpg75m5pjj,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 18:13:07+00:00,@dogsofelon @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/k9jpmzcaet,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 18:40:28+00:00,@dogsofelon @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/iisijtqloe,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
2022-05-27 18:58:49+00:00,@cnbc @powerlunch @kellycnbc &amp; @tylermathison: anyone saying #crypto is the preferred alternative asset relative to real estate is not seeing what's happening to crypto real estate in the #metaverse:https://t.co/gfrzng12t7,amp saying crypto preferred alternative asset relative real estate seeing s happening crypto real estate metaverse,0.3612
2022-05-27 19:06:11+00:00,@dogsofelon @dogsofelon 🔥 nft based p2e game 🎮 ✅doe metaverse coming to sandbox! ✅doe secures sandbox land for future metaverse experience! 🐶 #metaverse #doetoken #dogsofelon #crypto #justdoeit #cryptonews #1000xgem #doetoken #nft #nfts #nftcommunity #doenft https://t.co/djtmudhvr8,nft based pe game doe metaverse coming sandbox doe secures sandbox land future metaverse experience metaverse doetoken dogsofelon crypto justdoeit cryptonews xgem doetoken nft nfts nftcommunity doenft,0.3182
